trial,participant,code_file,code_language,Comprehension_Question_Result,complexity,expertise,scan_path
5,42,rectangle_java2.jpg,rectangle_java2.jpg,1,A,high,Assignment → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Assignment → Punctuation → Assignment → Method Declaration → Method Declaration → Parameter → Variable → Operator → Operator → Variable → Operator → Method Call → Operator → Operator → Method Call → Method Call → Return → Parameter → Variable Declaration → Variable Declaration → Method Call → Method Call → Method Call → Method Call → Method Call → Punctuation → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Object Instantiation → Object Instantiation → Variable Declaration → Variable Declaration → Argument → Method Declaration
2,42,vehicle_java2.jpg,vehicle_java2.jpg,0,B,high,Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Method Declaration → Assignment → Parameter → Punctuation → Punctuation → Assignment → Assignment → Assignment → Method Call → Method Call → Argument → Punctuation → Conditional Statement → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Method Call → Object Instantiation → Argument → Conditional Statement → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Conditional Statement → Method Declaration → Assignment → Assignment → Punctuation → Return → Return → Method Call → Method Call → Variable Declaration → Class Declaration → Class Declaration → Class Declaration
2,162,rectangle_java.jpg,rectangle_java.jpg,1,A,low,Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Return → Return → Variable → Return → Punctuation → Punctuation → Object Instantiation → Object Instantiation → Object Instantiation → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Assignment → Constructor Declaration → Variable Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Assignment → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable → Variable → Operator → Variable → Constructor Declaration → Constructor Declaration → Assignment → Variable → Assignment → Assignment → Operator → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Return → Variable → Variable → Variable → Variable → Method Declaration → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Return → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Punctuation → Object Instantiation → Variable Declaration → Variable Declaration → Method Call → Argument → Argument → Punctuation → Method Call → Method Call → Argument → Argument → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Object Instantiation → Variable Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Parameter → Parameter → Variable → Variable → Variable → Method Declaration → Return → Variable → Variable → Argument → Argument → Punctuation → Punctuation → Variable → Method Call → Variable → Variable → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Argument → Argument → Argument → Argument → Argument → Parameter → Operator → Variable → Operator → Variable → Assignment → Assignment → Method Call → Variable → Variable → Argument → Argument → Argument → Argument → Object Instantiation → Argument → Argument → Argument → Argument → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Punctuation → Punctuation → Punctuation → Argument → Argument → Object Instantiation → Object Instantiation → Variable Declaration → Variable Declaration → Parameter → Object Instantiation → Argument → Argument → Argument → Argument → Method Call → Method Call → Variable Declaration → Variable Declaration → Assignment → Assignment → Method Call → Argument → Variable → Method Declaration → Punctuation → Argument
5,74,vehicle_java2.jpg,vehicle_java2.jpg,1,B,high,Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Punctuation → Parameter → Punctuation → Parameter → Parameter → Assignment → Assignment → Assignment → Punctuation → Punctuation → Assignment → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Method Call → Punctuation → Method Call → Method Call → Argument → Argument → Conditional Statement → Assignment → Operator → Operator → Method Call → Punctuation → Punctuation → Argument → Assignment → Assignment → Assignment → Return → Return → Return → Return → Return → Return → Method Declaration → Parameter → Parameter → Parameter → Return → Assignment → Assignment
2,74,rectangle_java2.jpg,rectangle_java2.jpg,1,A,high,Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Punctuation → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Assignment → Assignment → Variable → Variable → Variable → Operator → Punctuation → Operator → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Operator → Method Declaration → Variable → Variable → Operator → Operator → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Punctuation → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Argument → Argument → Argument → Method Call → Punctuation → Method Call → Argument → Argument
2,196,vehicle_java2.jpg,vehicle_java2.jpg,0,B,low,Parameter → Parameter → Parameter → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Assignment → Parameter → Parameter → Assignment → Assignment → Constructor Declaration → Constructor Declaration → Variable Declaration → Constructor Declaration → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Parameter → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Assignment → Conditional Statement → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Return → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Punctuation → Parameter → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Method Declaration → Method Declaration → Parameter → Parameter → Punctuation → Argument → Argument → Argument → Argument → Method Call → Method Call → Method Call → Method Call → Argument → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Argument → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Method Declaration → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Method Declaration → Assignment → Assignment → Method Declaration → Assignment → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Object Instantiation → Object Instantiation → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Variable Declaration → Class Declaration → Class Declaration
5,196,rectangle_java2.jpg,rectangle_java2.jpg,0,A,low,Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Assignment → Class Declaration → Assignment → Punctuation → Parameter → Parameter → Parameter → Method Declaration → Method Declaration → Variable → Method Declaration → Method Declaration → Parameter → Variable → Variable → Variable → Variable → Variable → Operator → Variable → Operator → Operator → Operator → Method Declaration → Method Declaration → Method Declaration → Constructor Declaration → Constructor Declaration → Class Declaration → Method Declaration → Method Declaration → Return → Return → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Return → Return → Assignment → Assignment → Assignment → Constructor Declaration → Variable Declaration → Return → Return → Return → Variable → Return → Variable → Variable → Variable → Return → Return → Variable → Punctuation → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Return → Return → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Parameter → Method Call → Method Call → Method Call → Method Call → Method Call → Return → Return → Variable → Return → Method Declaration → Return → Method Call → Method Call → Operator → Method Call → Parameter → Method Declaration → Method Declaration → Method Call → Method Call → Return → Parameter → Parameter → Parameter → Method Call → Method Declaration → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Variable Declaration → Object Instantiation → Argument → Argument → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Method Call → Method Call → Punctuation → Argument → Argument → Variable Declaration → Argument → Argument → Argument → Argument → Method Declaration → Method Declaration → Parameter → Operator → Operator → Operator → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable → Variable → Return → Variable → Return → Operator → Variable → Variable → Variable → Operator → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Return → Return → Return → Variable → Variable → Variable → Method Declaration → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Constructor Declaration → Constructor Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Return → Method Call → Method Call → Method Call → Variable → Method Call → Parameter → Parameter → Parameter → Parameter → Constructor Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Assignment → Parameter → Class Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Operator → Operator → Operator → Variable Declaration → Variable Declaration → Argument → Object Instantiation → Method Call → Method Call → Method Call → Method Call → Operator → Object Instantiation → Object Instantiation → Argument → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Call → Method Declaration → Method Declaration → Parameter → Parameter → Punctuation → Method Call → Punctuation → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Variable → Return → Method Call → Method Call → Method Call → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable → Variable → Return → Variable Declaration → Constructor Declaration → Assignment → Operator → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Assignment → Method Declaration → Parameter → Parameter → Assignment → Class Declaration → Class Declaration
2,80,vehicle_java.jpg,vehicle_java.jpg,0,B,high,Variable Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Assignment → Parameter → Variable Declaration → Assignment → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Punctuation → Argument → Method Declaration → Parameter → Parameter → Argument → Argument → Argument → Argument → Argument → Variable Declaration → Punctuation → Punctuation → Assignment → Constructor Declaration → Argument → Argument → Argument → Argument → Assignment → Assignment → Parameter → Parameter → Parameter → Punctuation → Assignment → Assignment → Parameter → Parameter → Assignment → Assignment → Punctuation → Argument → Assignment → Punctuation → Method Declaration → Assignment → Method Declaration → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Punctuation → Punctuation → Punctuation → Conditional Statement → Conditional Statement → Assignment → Variable Declaration → Class Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Argument
5,80,rectangle_java.jpg,rectangle_java.jpg,0,A,high,Assignment → Variable Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Assignment → Variable → Variable → Method Declaration → Operator → Variable → Variable → Variable → Variable → Variable → Return → Method Call → Operator → Variable → Operator → Operator → Method Call → Operator → Assignment → Variable → Variable → Variable → Variable → Variable → Variable Declaration → Class Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Declaration → Punctuation → Variable Declaration → Argument → Punctuation → Object Instantiation → Argument → Punctuation → Object Instantiation → Parameter → Variable → Punctuation → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Variable Declaration → Object Instantiation → Punctuation → Parameter → Variable → Assignment → Assignment → Assignment → Constructor Declaration → Parameter → Parameter → Method Declaration → Method Declaration → Variable → Operator → Variable → Variable → Punctuation → Argument → Argument → Argument → Argument → Punctuation → Punctuation → Argument → Variable Declaration → Variable Declaration → Parameter
2,191,vehicle_java2.jpg,vehicle_java2.jpg,1,B,medium,Assignment → Assignment → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Assignment → Class Declaration → Class Declaration → Class Declaration → Punctuation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Variable Declaration → Variable Declaration → Variable Declaration → Punctuation → Variable Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Parameter → Method Declaration → Conditional Statement → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Conditional Statement → Method Declaration → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Method Declaration → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Method Declaration → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Return → Return → Return → Variable Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Parameter → Method Declaration → Method Call → Method Call → Operator → Punctuation → Punctuation → Argument → Argument → Method Call → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Method Declaration → Method Declaration → Object Instantiation → Assignment → Conditional Statement → Method Declaration → Assignment → Assignment → Constructor Declaration → Variable Declaration → Assignment → Assignment → Assignment → Assignment → Method Declaration → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment
2,87,rectangle_java2.jpg,rectangle_java2.jpg,0,A,high,Class Declaration → Class Declaration → Parameter → Punctuation → Parameter → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Variable Declaration → Class Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Punctuation → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Constructor Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Punctuation → Constructor Declaration → Assignment → Parameter → Parameter → Assignment → Constructor Declaration → Constructor Declaration → Assignment → Constructor Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Method Declaration → Method Declaration → Operator → Parameter → Variable Declaration → Punctuation → Variable → Variable → Operator → Operator → Operator → Variable → Variable → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Return → Method Call → Method Call → Method Call → Method Call → Return → Method Call → Return → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Punctuation → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Method Declaration → Method Declaration → Method Declaration → Return → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Variable Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Object Instantiation → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Argument → Variable Declaration → Variable Declaration → Argument → Object Instantiation → Argument → Argument → Argument → Argument → Punctuation → Punctuation → Variable Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Argument → Object Instantiation → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Method Call → Method Call → Method Call → Method Call → Method Call → Punctuation → Punctuation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Method Call → Method Call → Variable Declaration → Class Declaration → Class Declaration → Class Declaration
5,87,vehicle_java2.jpg,vehicle_java2.jpg,1,B,high,Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Punctuation → Parameter → Parameter → Parameter → Parameter → Constructor Declaration → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Assignment → Parameter → Punctuation → Punctuation → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Parameter → Punctuation → Parameter → Punctuation → Parameter → Parameter → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Punctuation → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Return → Return → Return → Return → Return → Return → Return → Return → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Argument → Punctuation → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Parameter → Argument
